NatWalkInd,Shape_Area
7.833333333,12534026.88
9.5,12260303.49
10.66666667,1041662.458
4.666666667,8366897.675
8.166666667,796235.7518
6.666666667,6159034.308
7.166666667,5973750.491
16.5,431972.9496
13.83333333,791437.4744
18.16666667,324267.9706
7.333333333,806523.2066
13.16666667,110501.6242
14.83333333,92623.42598
13.66666667,36817.99769
18.5,346684.6823
8.5,16599298.06
6.333333333,12871268.45
4.666666667,15145133.46
5.166666667,1396354.6
18.16666667,200107.6808
14.33333333,175052.149
14.83333333,637670.7859
14.66666667,242475.339
17.0,53184.57568
13.0,860280.519
17.83333333,85609.013
19.33333333,97048.41752
14.66666667,99934.68217
13.83333333,69736.53382
18.16666667,171085.6692
15.33333333,123592.662
19.5,187201.2231
13.33333333,327187.5489
8.5,6282684.974
7.333333333,4475359.29
15.66666667,1076500.714
14.83333333,2340077.555
8.5,1033877.121
9.166666667,3652333.309
7.666666667,2544631.916
7.0,1379241.353
13.83333333,2222029.153
14.33333333,531414.832
16.66666667,962252.6321
12.16666667,1069297.754
16.33333333,319221.6166
12.5,722259.6592
11.0,1734937.903
14.5,1051807.028
15.5,1435625.411
13.0,4668766.317
18.16666667,742939.4689
17.66666667,511071.5575
13.0,545603.6986
14.33333333,244874.8373
15.66666667,351071.3608
15.0,306646.2344
14.16666667,266065.6944
13.66666667,1514043.607
18.16666667,230847.2919
17.66666667,160463.8046
18.16666667,421689.9004
18.5,295786.9569
12.5,795626.7146
18.33333333,544352.6371
13.66666667,263006.9125
13.66666667,105889.9359
15.83333333,139951.9146
17.83333333,129455.5937
16.16666667,154446.0659
14.5,199578.4635
14.5,115852.2815
6.333333333,6604140.011
17.83333333,127127.2516
17.66666667,89730.02704
5.5,30927427.04
11.0,1167678.384
17.16666667,1598510.261
15.83333333,866799.3416
12.83333333,1497565.452
18.5,1008183.198
17.83333333,378445.2573
15.5,790403.0112
12.16666667,1451032.505
8.0,7986194.332
11.66666667,1263878.538
5.833333333,1384276.15
13.5,563477.0212
12.83333333,2471987.918
17.66666667,165282.5921
13.33333333,1145050.579
15.83333333,564491.6321
8.333333333,1933503.332
17.33333333,658199.7107
6.166666667,6996645.281
9.0,1544018.746
11.0,629555.6302
10.33333333,4042393.02
17.83333333,300595.9104
7.166666667,9813933.422
17.0,182653.562
16.0,418392.6916
17.0,220354.1985
18.5,484131.178
15.0,530571.6413
14.33333333,3271699.194
8.5,10323754.28
17.83333333,1605827.248
16.0,694228.354
15.16666667,2495458.141
11.83333333,1708526.339
13.83333333,469477.4866
10.16666667,895546.754
19.0,1245825.01
13.16666667,1873034.527
17.33333333,505612.4376
14.66666667,1371996.966
14.33333333,557926.5468
12.33333333,2215627.303
9.333333333,3591611.58
16.66666667,1036446.09
6.833333333,9165858.91
7.5,2400775.65
12.66666667,731355.953
7.833333333,2080568.156
16.83333333,1313769.695
9.666666667,1193530.487
15.33333333,1190763.876
9.0,3326080.013
11.66666667,755430.8668
8.333333333,4218259.564
8.333333333,2526746.898
10.83333333,2321489.867
12.33333333,3864250.889
9.666666667,3813304.91
4.0,9584558.236
8.833333333,2509619.841
7.5,3308632.299
13.0,6402285.304
5.666666667,14666629.44
5.166666667,18662171.51
5.666666667,4679269.038
5.333333333,6912158.282
16.16666667,149072.0054
7.5,6799866.273
7.666666667,3742991.979
15.0,1814062.956
7.0,3512057.279
7.0,6448901.122
7.833333333,9450100.161
8.166666667,7802703.763
5.333333333,5428012.72
9.0,10666908.82
6.833333333,9355839.22
8.166666667,44464198.56
6.5,5163364.057
8.5,3928281.17
7.0,5887506.691
6.833333333,5156226.823
7.0,37112645.16
6.0,23122641.56
6.5,7048144.043
4.666666667,17768712.24
3.666666667,9576703.91
5.166666667,11614448.86
15.33333333,235726.7243
11.5,105075.1486
16.83333333,164290.8558
14.0,114885.4753
8.0,6301990.7
14.33333333,112981.8668
14.0,109637.219
14.33333333,69095.61514
14.16666667,88985.04404
12.16666667,74173.08371
15.66666667,72044.40865
17.5,84747.02409
15.83333333,134382.0492
12.33333333,134434.2476
14.33333333,83053.32886
12.33333333,108217.7179
13.83333333,108015.7983
13.33333333,287687.9393
13.66666667,226624.3229
15.33333333,411682.5294
13.5,265355.3244
6.5,1743383.856
13.66666667,857647.2425
7.166666667,3458180.012
12.66666667,277147.0883
13.5,250152.6379
15.33333333,214737.1799
15.33333333,74467.94297
14.83333333,191022.4218
12.16666667,165976.6431
12.16666667,99678.67447
16.33333333,74519.13
15.83333333,116341.2511
16.66666667,223715.4604
14.66666667,117675.6228
17.33333333,623386.4015
16.66666667,328881.5193
17.0,347748.9045
13.16666667,251009.0526
14.83333333,150305.2285
15.0,270015.6738
17.5,60966.15525
13.16666667,694805.4062
14.0,254564.7319
12.5,110816.5369
17.0,104122.9442
14.5,178800.3385
15.5,320629.7402
16.66666667,545598.977
17.0,1142887.551
18.83333333,150681.1159
15.66666667,712772.0665
8.833333333,5633975.105
8.666666667,3302685.535
3.833333333,9694637.457
4.166666667,7999062.664
13.83333333,351303.8976
9.0,4582565.577
16.33333333,89759.32268
11.0,3336775.08
11.66666667,3695061.77
16.5,117001.6346
13.5,229459.4261
4.5,13726131.9
6.333333333,2188235.181
15.16666667,472098.5766
9.0,8603392.573
11.5,211275.494
12.16666667,3155011.251
7.0,8859693.674
12.0,6401178.34
14.33333333,95532.60557
6.0,6234181.019
12.5,516241.8091
18.83333333,205700.2796
14.66666667,851733.1942
17.33333333,61516.41578
5.833333333,6427440.193
15.0,451843.2139
17.5,576217.6888
14.5,546467.4953
12.5,1027901.539
10.5,852920.0854
15.66666667,309202.261
14.5,1124460.74
7.0,3353332.909
13.83333333,63633.67949
11.0,261125.6803
14.83333333,36931.67523
14.66666667,51569.57692
4.333333333,9300596.629
6.166666667,1040643.94
13.66666667,898453.2787
11.83333333,2545667.876
13.33333333,981931.7448
14.33333333,1431031.795
12.83333333,1642697.093
18.83333333,331096.1784
13.5,849085.1477
10.0,1561675.496
14.5,5609357.677
15.66666667,53258.54383
15.0,1008694.77
17.0,64733.21575
17.0,44484.30468
13.83333333,36302.63291
13.0,45122.36057
17.16666667,497987.0468
16.66666667,1050155.214
10.83333333,4316709.721
3.0,4280298.912
12.66666667,5141819.035
15.16666667,310031.6445
13.5,2870451.274
16.5,352177.0173
14.83333333,260523.0933
17.5,304063.6421
16.66666667,756797.8544
16.0,992602.3182
7.333333333,3179298.199
11.16666667,816293.6796
12.83333333,886261.7006
13.66666667,2522860.624
15.33333333,256124.0001
18.16666667,367902.5653
18.83333333,331556.9971
17.83333333,341699.3744
15.33333333,463004.6465
13.16666667,1228494.795
5.166666667,7417404.863
8.666666667,6005380.63
4.833333333,2212291.581
12.0,706079.4731
8.166666667,1897273.55
15.5,365649.9749
5.666666667,1541384.046
13.16666667,4434735.457
16.33333333,159104.7163
13.33333333,746110.4859
18.66666667,224516.5744
18.83333333,949850.4941
12.33333333,548114.0799
7.5,2101844.56
6.0,5863565.199
6.666666667,2804983.251
5.166666667,13123788.54
7.0,1421016.582
5.0,1592337.525
4.666666667,2653352.006
12.66666667,597740.0275
13.0,1580012.562
12.33333333,917671.0859
16.66666667,1346688.334
16.66666667,655974.1046
17.0,1585851.218
14.16666667,536533.3416
8.833333333,4795536.783
5.833333333,17359361.09
11.83333333,4444241.624
6.166666667,7484201.12
16.66666667,293422.524
14.83333333,174120.6707
13.33333333,870191.8585
9.666666667,1228172.426
5.833333333,1712388.907
9.0,2208296.475
13.16666667,589378.0198
13.5,1110323.591
14.83333333,984579.2813
11.33333333,1590013.097
12.66666667,509151.211
11.33333333,2384864.903
4.333333333,8764561.368
5.166666667,667852.7406
15.0,579008.1933
12.66666667,685796.7873
14.33333333,973513.9402
17.33333333,516856.89
10.83333333,722975.1565
10.66666667,641028.8234
16.16666667,348920.4448
14.33333333,1506570.913
17.33333333,421614.755
16.33333333,598642.0856
13.0,809699.1993
19.0,80726.72241
5.5,3992452.594
14.83333333,796212.7992
5.666666667,1854482.969
13.66666667,181292.2755
15.16666667,119584.4278
15.5,95650.39254
15.66666667,165950.4677
15.5,115923.5082
15.33333333,212407.1035
13.0,366408.4651
15.16666667,116804.7856
15.16666667,157878.099
14.66666667,310403.5108
7.0,2387899.799
15.5,501193.148
13.66666667,606125.2619
11.0,7468167.449
6.333333333,12874645.83
5.833333333,8794059.736
12.5,1680717.741
3.833333333,12653420.4
15.16666667,336564.9643
4.0,10919326.11
15.83333333,182944.4172
13.66666667,98242.42411
11.16666667,99708.88179
18.0,243923.2026
6.666666667,15058702.46
5.0,5462633.158
14.33333333,131774.2214
17.33333333,475454.6108
11.0,5800724.556
4.333333333,26606821.14
15.5,860995.3399
12.0,2212728.263
14.5,4439103.582
7.833333333,8052598.299
9.333333333,2328589.107
5.5,16039681.65
7.0,15660745.51
12.66666667,55902.65272
14.16666667,161582.817
14.5,241827.9808
15.16666667,97552.85796
14.0,230605.1577
4.666666667,23981533.64
14.0,152184.6914
8.166666667,3352190.699
8.166666667,1695435.696
6.5,4753719.41
7.0,7117119.214
5.666666667,4291856.41
5.5,5636483.658
7.5,9809392.306
4.0,4831764.22
6.166666667,3345755.072
12.5,9030156.061
5.0,3557017.722
6.833333333,2412277.956
4.5,14863610.45
8.166666667,3799752.747
4.166666667,19698163.24
7.666666667,17677237.1
8.833333333,6672931.177
5.833333333,3300647.529
8.833333333,4029392.902
6.833333333,9762243.476
6.0,32258092.73
7.5,3228036.725
7.666666667,739061.4453
15.16666667,1116915.187
16.33333333,679802.7145
15.66666667,890974.0555
13.66666667,769304.7765
6.0,11589811.06
16.83333333,2681897.103
17.66666667,458933.4954
15.66666667,535812.322
13.0,323822.213
12.16666667,579336.6627
10.16666667,690322.447
10.16666667,1927474.103
11.16666667,999172.3446
16.66666667,887952.3793
13.0,132066.8637
14.5,195518.4758
15.16666667,85072.07105
5.166666667,23083999.52
6.0,8293631.925
13.83333333,1239415.33
17.5,295205.8527
12.83333333,911136.1373
12.16666667,121600.0692
8.5,60825931.14
3.333333333,28386123.88
6.833333333,22960954.54
13.0,128959.332
6.5,34608787.31
15.16666667,171964.3802
5.166666667,15510542.26
5.833333333,30459705.73
12.83333333,182836.5892
15.16666667,224420.032
17.5,131089.3165
14.66666667,170803.9813
5.333333333,6299785.264
11.0,1765798.341
15.33333333,562826.42
14.33333333,89874.99618
10.33333333,973545.1849
5.666666667,4727763.653
15.0,144083.9295
6.166666667,1892125.662
6.0,4621180.335
5.666666667,13895255.12
6.166666667,39561178.51
8.5,4083701.848
19.16666667,392009.3485
6.0,11024470.42
6.166666667,14011172.37
12.66666667,905323.742
12.16666667,463045.9909
10.83333333,216897.688
5.666666667,3522321.326
17.66666667,377214.1836
11.83333333,481073.9961
17.16666667,109566.2085
16.33333333,140938.4435
13.33333333,368090.6471
9.0,3717348.841
6.833333333,8407292.245
17.5,213206.7156
6.0,2224012.344
7.5,12174201.86
3.833333333,12496439.15
15.66666667,490288.0853
5.166666667,31301717.96
15.83333333,111126.6106
16.0,195546.8381
20.0,213819.8792
11.5,3050222.812
14.16666667,809613.7045
7.0,4655378.644
1.0,707674437.7
5.0,2554739.623
7.166666667,12169942.02
13.83333333,2881982.598
14.33333333,3027422.388
3.333333333,3125666.703
7.833333333,16875090.17
17.5,1050856.325
13.66666667,66046.11583
13.5,220239.2097
14.83333333,503990.266
10.33333333,5413192.489
5.833333333,16185207.41
11.5,911699.1265
13.16666667,2791389.481
11.16666667,1877327.285
8.166666667,3883525.251
12.16666667,5243861.869
10.33333333,8021849.393
10.5,3484328.336
10.83333333,1072933.833
6.833333333,580821.7002
5.5,2977631.309
6.666666667,3811386.6
12.33333333,2606312.576
11.33333333,342611.1594
12.83333333,1230315.871
10.66666667,810662.5295
14.16666667,347669.8628
10.33333333,999449.123
7.333333333,857602.2568
7.0,839954.4793
12.0,1354326.502
12.83333333,620204.5049
18.83333333,596722.7073
16.5,438433.5435
15.16666667,839598.4155
14.33333333,240486.8107
15.33333333,412409.9779
14.16666667,416995.7722
12.83333333,304194.9367
11.16666667,495367.5614
15.33333333,284543.4447
14.0,391871.8858
19.66666667,305734.8203
14.66666667,520140.5906
18.0,242618.1257
18.33333333,384123.323
16.5,1393246.544
16.16666667,1149126.12
10.33333333,1676147.706
5.5,2726916.287
5.166666667,3302489.281
5.833333333,1889467.655
5.833333333,893003.6917
11.83333333,675489.432
6.333333333,4291431.074
6.666666667,1151775.616
5.666666667,7122804.394
6.5,3637794.029
4.833333333,2590367.219
16.66666667,727503.7693
12.33333333,1071438.937
16.66666667,26533.55101
18.66666667,1208535.448
18.33333333,517593.2256
15.83333333,563413.5753
18.0,355111.3607
15.5,989123.9831
13.5,699987.1708
13.83333333,686231.3367
12.5,1034326.73
9.5,2311853.72
4.5,1867189.976
12.16666667,620816.3241
15.33333333,242750.511
5.166666667,4416008.938
5.666666667,5615048.578
15.5,670573.6002
11.33333333,613059.8168
14.5,669950.8956
12.33333333,167021.2986
15.16666667,762188.4326
16.66666667,1257689.143
13.16666667,197316.1534
14.0,270184.1297
18.66666667,167234.0017
15.66666667,150208.1206
14.0,192945.4678
18.16666667,146283.5758
8.666666667,550220.3696
15.5,451962.7041
5.833333333,2490762.66
14.0,382977.9562
17.66666667,409184.925
19.83333333,472400.2294
13.66666667,423173.5409
12.33333333,1171221.151
16.16666667,400153.4262
11.0,775811.1194
12.33333333,681197.1952
11.16666667,641116.5956
7.333333333,7716119.201
11.0,1598432.303
13.33333333,774474.547
15.0,470302.8235
12.0,410601.7596
8.333333333,5532750.251
12.83333333,1465822.487
6.166666667,1432991.608
8.833333333,1880282.093
8.333333333,836966.4263
12.16666667,935823.5181
10.33333333,3297414.166
7.0,1750929.812
6.5,1978190.945
9.166666667,2910919.873
8.333333333,3162142.291
4.166666667,3373651.367
7.166666667,7847417.439
9.833333333,2873455.196
13.5,3303770.507
10.66666667,5413872.903
11.66666667,4429330.276
14.66666667,7654668.037
5.666666667,8972011.72
14.5,1883592.775
15.66666667,1481806.44
13.16666667,1523422.877
15.83333333,1109627.924
7.5,4330468.384
6.833333333,10987792.41
6.0,11232290.49
5.333333333,5982176.854
11.16666667,2508525.792
11.5,720671.6942
8.666666667,2068214.653
16.16666667,362804.9328
13.33333333,996317.5937
14.16666667,4232438.002
13.16666667,983499.1942
15.33333333,966305.2928
7.333333333,1804455.477
7.5,2347297.457
17.5,436370.9006
16.16666667,288255.9912
15.66666667,312645.7106
16.33333333,679090.0574
16.0,194607.1651
14.16666667,496642.8508
12.5,1479694.723
8.5,993153.6766
12.5,888989.0508
5.833333333,6355337.607
5.5,8396662.271
6.666666667,9559390.895
4.833333333,13960334.23
6.0,4836643.344
3.5,9791559.696
12.5,1348759.341
4.833333333,45308484.79
6.333333333,9242760.283
8.0,8968801.793
5.666666667,5768358.656
2.833333333,7287812.247
7.833333333,8656994.715
8.0,13419319.36
5.333333333,7361679.123
5.333333333,20198452.69
6.333333333,34880764.9
4.166666667,8450398.843
7.0,17226296.97
11.33333333,4016814.347
11.66666667,3484345.513
15.16666667,1849717.112
13.66666667,1879651.623
17.16666667,892011.2987
9.333333333,1824948.761
11.0,1107184.044
11.66666667,3839970.708
12.16666667,1615968.677
17.33333333,185399.9727
17.16666667,444637.7617
19.66666667,186905.1645
4.5,6211917.346
12.83333333,411206.0663
10.66666667,1344532.437
8.166666667,6605409.677
14.5,2799237.565
16.0,408662.453
18.5,524562.906
13.16666667,518201.6503
17.33333333,787324.1463
7.666666667,3004581.485
6.0,2498920.728
14.66666667,724255.3111
15.83333333,293024.6296
13.83333333,969977.9716
15.5,808416.1256
16.5,586132.0676
11.0,538176.7865
12.66666667,3961584.411
6.5,5683769.505
10.5,21269091.49
5.5,25215931.08
7.0,41343355.42
7.0,14804109.54
7.0,10798449.1
13.66666667,2503186.347
11.33333333,2995794.042
6.0,3190233.5
10.0,1119114.003
15.16666667,293365.795
8.0,9097021.48
3.5,20014071.58
8.0,7094758.444
5.833333333,1281763.234
11.0,1002893.921
8.5,308595.967
15.5,838140.0664
12.83333333,852848.1503
11.5,1595067.718
7.0,3329073.445
5.166666667,1141011.62
11.83333333,671011.2621
14.83333333,714133.353
15.16666667,977360.0817
15.66666667,1537337.996
13.0,1517924.112
13.5,2168248.113
5.833333333,1636738.121
15.66666667,1863494.383
6.333333333,750834.0542
6.833333333,1906140.492
8.5,810797.74
5.666666667,1004914.541
11.83333333,1395819.139
6.0,449288.369
6.0,768503.9956
10.33333333,647242.2122
6.166666667,1498919.449
5.833333333,1960732.26
17.16666667,117750.5822
5.666666667,7443200.478
7.166666667,2034280.805
6.166666667,2649403.39
5.5,7536877.812
7.666666667,2325404.975
7.0,8901816.282
5.166666667,5181504.464
14.5,135089.8801
17.33333333,72389.36992
15.33333333,53481.88293
18.33333333,26268.22774
18.0,185323.6764
4.333333333,4927303.474
12.83333333,10550992.65
15.83333333,530561.0741
18.16666667,174391.614
11.16666667,435603.0951
13.83333333,199287.4791
5.833333333,22507808.0
8.666666667,2590381.357
16.33333333,457116.6587
17.16666667,344218.5824
17.83333333,97588.49473
13.33333333,227781.5843
14.16666667,241796.8885
14.0,2755597.423
11.33333333,898035.7156
4.666666667,4071121.148
7.166666667,3431502.314
14.5,263491.8753
13.16666667,221698.6631
14.0,281261.5968
16.33333333,79559.74981
17.16666667,330345.9592
16.16666667,164273.4213
15.83333333,200850.9072
13.66666667,327220.082
17.83333333,245022.0769
14.0,234720.8879
14.33333333,130748.5648
15.83333333,733920.159
6.166666667,11913638.91
7.333333333,2788287.753
5.333333333,5364561.892
11.66666667,1727387.234
11.66666667,8708881.888
16.16666667,1712938.675
10.16666667,1780461.654
6.0,9254524.33
8.666666667,4658310.625
18.0,393024.9244
18.5,213591.0291
14.5,199260.7414
13.16666667,874997.71
11.16666667,293896.3132
13.66666667,184377.4237
13.33333333,256914.5278
14.0,466920.5413
13.5,1692347.909
16.5,189278.4738
14.66666667,650645.8081
8.166666667,5161486.118
4.833333333,1373215.325
6.833333333,9338066.147
4.0,5698833.22
13.66666667,971507.3737
14.66666667,937934.3071
14.33333333,476841.6233
18.0,429922.787
16.16666667,531953.2488
12.66666667,558396.2038
16.83333333,193624.1114
15.5,726338.3072
18.33333333,653391.5239
15.5,444952.727
13.33333333,1503452.12
14.66666667,439766.8905
15.16666667,354859.0607
15.16666667,746815.6149
13.5,1718809.801
13.0,397873.1403
14.0,123422.1189
12.83333333,4470819.576
6.0,10753797.19
4.333333333,3247323.24
5.833333333,5323288.88
14.0,2625624.494
15.16666667,561703.9016
12.33333333,2758315.7
8.0,1366199.843
15.5,363327.2844
18.16666667,485444.5206
14.0,467262.321
9.166666667,690618.6465
10.0,576141.799
14.16666667,254654.2518
15.16666667,236965.6223
7.5,3383281.314
10.83333333,3146502.949
14.16666667,1519944.572
11.33333333,2881517.381
5.333333333,3339431.065
6.666666667,2645664.472
6.5,2275055.495
4.0,3621663.288
16.83333333,623886.8708
5.166666667,2924241.408
12.66666667,2137927.478
7.166666667,3015986.539
8.0,2410020.578
4.333333333,4730394.655
15.83333333,252093.5287
16.0,438569.2456
11.33333333,889802.4337
15.16666667,292298.0461
14.83333333,1806219.043
15.0,1351310.064
6.666666667,3303632.656
10.0,2500760.723
10.66666667,6692825.52
6.166666667,6525959.215
5.5,16491814.18
5.333333333,17327451.54
13.33333333,164471.1662
16.66666667,522140.4677
8.333333333,1843833.459
6.666666667,1218701.936
5.833333333,1061393.436
8.833333333,2141006.536
9.166666667,3441088.995
6.5,1739160.227
8.333333333,2575152.409
15.16666667,568799.6176
17.66666667,408322.4091
10.16666667,1212660.466
15.66666667,290437.1045
6.833333333,11428444.29
4.0,5154534.724
13.5,3345427.46
5.833333333,1604700.82
9.5,3712036.009
9.0,5539444.321
11.83333333,634920.0116
7.833333333,1870833.667
15.83333333,1663265.373
13.33333333,1339688.246
13.0,972854.6563
14.5,1366865.858
12.16666667,1721494.333
19.16666667,543749.0797
13.5,1129431.253
10.83333333,2606926.627
18.33333333,271120.5887
14.83333333,731745.9302
4.0,9982728.972
14.0,3975832.796
5.333333333,1797685.998
10.83333333,955879.2265
1.0,897775.2733
6.0,12376735.44
4.333333333,9615519.462
5.0,6963334.045
3.5,2924842.832
10.16666667,7595888.314
17.83333333,227534.7723
16.33333333,167217.7533
15.66666667,352218.7822
17.0,644236.0996
17.83333333,166057.0356
15.16666667,83840.80893
12.5,210250.4509
12.83333333,1041549.091
15.66666667,456569.986
14.5,328799.5702
17.0,210433.4968
18.66666667,158939.0686
15.0,250895.9231
14.66666667,538817.0086
12.33333333,513143.4894
17.0,124383.0839
16.16666667,229439.1307
13.5,1133770.616
14.0,423966.1141
9.5,634128.7795
9.166666667,7649968.844
14.33333333,180942.5772
13.33333333,241461.4145
11.66666667,2539395.393
9.5,807012.2286
13.16666667,1072485.209
10.33333333,325201.3032
6.833333333,13419555.37
18.83333333,232633.2037
15.33333333,171167.817
15.0,293231.0663
12.0,991778.3763
12.33333333,3425671.39
17.16666667,160646.3851
16.5,223134.1521
17.5,220012.6904
12.66666667,1176587.921
12.66666667,575482.652
15.16666667,259075.776
15.16666667,1275376.402
12.66666667,2895421.757
16.83333333,144723.8726
7.166666667,7027656.097
7.666666667,1085078.962
12.16666667,13875967.39
6.833333333,9603492.201
13.5,8641762.442
5.166666667,7447769.18
16.5,191452.2905
13.83333333,488952.5309
14.66666667,364082.6337
14.66666667,904063.1277
13.16666667,884250.6908
15.16666667,97123.35344
17.5,158594.835
13.33333333,462185.6362
13.5,200175.8029
15.5,107846.5431
15.5,137725.7928
14.83333333,481967.4439
13.16666667,360081.3812
18.83333333,1091714.277
15.83333333,346026.2966
13.16666667,4183846.425
7.166666667,15591275.86
11.83333333,1675872.14
9.166666667,1218817.86
6.0,9761103.71
11.0,552889.2946
11.66666667,307607.5802
13.66666667,271685.424
15.0,294352.569
16.33333333,479144.1756
13.33333333,663635.1555
10.83333333,6239402.235
16.5,1864215.157
13.33333333,386795.6285
13.83333333,195092.0792
17.0,154197.6965
17.16666667,101170.3367
16.66666667,145694.7105
14.66666667,287859.3043
16.16666667,154698.6355
15.5,249734.2117
17.5,147450.4284
14.66666667,249592.1263
13.0,164725.8129
16.83333333,228182.0432
4.666666667,3024715.583
16.83333333,86427.58768
15.0,95357.45876
15.0,381827.6349
13.66666667,180334.042
6.0,14374445.43
15.66666667,147044.5319
14.16666667,180820.2002
13.83333333,491620.5647
13.83333333,218646.5427
15.83333333,362687.239
10.33333333,9422535.086
11.16666667,21952475.29
13.66666667,164749.8081
13.66666667,5301133.815
16.83333333,253401.0216
14.0,255709.2797
16.16666667,996969.3881
10.83333333,4614405.927
11.33333333,164311.6565
15.66666667,211555.9688
8.166666667,5668203.161
15.66666667,193545.8586
13.33333333,1254669.563
13.33333333,968340.7171
13.83333333,694196.7374
17.5,89204.86531
15.66666667,160907.8103
8.833333333,1415388.356
14.16666667,514114.3431
6.0,9372485.664
17.83333333,127662.4665
8.333333333,5837218.32
14.66666667,168610.572
16.16666667,744259.1492
11.16666667,1920526.249
15.83333333,131883.6915
4.833333333,6528921.402
4.5,2191976.281
8.5,2869863.652
5.166666667,8359226.462
11.33333333,1123261.982
8.0,1191834.94
13.16666667,1846202.363
4.666666667,2902115.477
12.0,471478.7974
13.5,197457.6288
14.16666667,199368.3451
11.33333333,417580.817
13.16666667,268694.961
15.83333333,530481.7747
14.0,163500.4585
13.5,221042.1261
15.16666667,993931.9307
18.0,190449.4291
12.83333333,127212.9374
12.66666667,109976.1493
13.33333333,214800.4123
15.16666667,133831.555
14.66666667,121903.5375
14.16666667,110512.7038
15.33333333,135566.1511
14.5,196787.8711
16.83333333,126562.1045
16.66666667,156974.5363
15.83333333,389747.1764
14.83333333,130588.2354
15.33333333,196798.9957
15.33333333,128118.4395
14.0,190003.638
17.66666667,247078.6139
15.16666667,184273.8229
16.5,246220.8737
17.0,231203.4389
12.66666667,10195063.19
4.833333333,23264823.58
16.83333333,214258.2283
15.33333333,194315.031
16.83333333,195354.1597
16.16666667,307596.368
15.0,119557.5365
4.833333333,5219522.271
11.5,1125327.832
11.5,383378.2102
4.5,9052060.912
8.333333333,7466661.899
11.83333333,1310798.127
8.333333333,2257893.251
14.83333333,782327.9338
12.16666667,1970221.909
15.33333333,568032.5391
13.16666667,212838.0565
18.0,220544.6237
10.33333333,2659413.094
16.33333333,493926.0498
19.0,186092.7414
13.0,1272092.306
13.83333333,1128207.674
17.66666667,5383298.414
4.166666667,4440246.789
7.833333333,1367577.131
13.66666667,527559.0038
14.16666667,154007.0388
18.0,139445.8181
16.33333333,75850.97396
16.83333333,82085.72294
15.16666667,57669.19259
15.0,123664.7547
11.66666667,85400.68736
15.33333333,40885.04015
12.66666667,39547.25852
15.83333333,44363.94702
16.83333333,76686.56371
14.5,60098.96214
12.66666667,1899073.668
12.83333333,891430.588
16.33333333,80634.61431
10.5,2840959.625
12.83333333,11525996.71
12.33333333,609503.1926
15.83333333,593719.2904
13.66666667,9153021.756
7.0,10756015.91
7.5,6082448.623
4.833333333,9797156.634
15.33333333,117873.1183
14.0,261900.8613
17.83333333,278355.0239
14.5,280380.5979
16.5,389748.487
14.0,78459.04557
18.83333333,89353.08097
14.0,1928844.269
14.33333333,101804.2621
15.66666667,63619.13182
14.5,32802.8074
8.666666667,1713478.831
12.33333333,505135.2979
12.33333333,834831.1557
17.0,1092343.712
5.333333333,3658188.449
12.33333333,1360115.908
15.0,2321658.459
11.66666667,371033.3813
15.16666667,184054.2218
9.166666667,3085329.434
6.5,17073827.67
6.5,787724.0193
14.33333333,157173.7786
15.16666667,177236.5996
14.0,210307.9301
15.0,773326.4639
12.33333333,401618.7155
11.66666667,312957.2161
11.66666667,265670.357
8.0,1541872.526
5.833333333,4961989.298
9.333333333,2139666.999
16.16666667,857435.0967
15.16666667,90852.25321
14.83333333,165219.9051
17.16666667,1210464.689
14.33333333,111871.5264
11.33333333,394797.4672
15.16666667,118297.1165
14.5,175510.4285
14.0,152073.1741
7.166666667,2235699.508
12.33333333,573049.3899
17.5,252969.7582
19.16666667,468741.7045
15.33333333,785850.1602
12.0,1175716.425
7.333333333,7775532.818
3.5,26005202.29
18.16666667,407725.1163
14.66666667,296655.834
13.16666667,1723594.392
14.5,166880.911
14.5,188013.3552
15.66666667,152988.8684
15.33333333,251828.3568
14.33333333,397635.2356
15.33333333,116725.6372
17.33333333,240697.7904
13.0,156232.9661
14.33333333,587651.4129
14.33333333,179324.2342
16.83333333,572094.8109
7.833333333,1949217.08
5.0,5020943.217
13.5,205731.4636
11.66666667,11643575.75
10.66666667,729927.912
14.83333333,822259.2174
14.83333333,416650.0997
13.16666667,478375.5672
14.5,2448945.882
5.666666667,3924102.505
5.833333333,996318.8477
5.333333333,15380298.81
18.16666667,208476.3064
6.333333333,536890.8619
11.16666667,1505636.616
10.5,612991.1179
10.33333333,1462696.31
14.66666667,869866.921
15.16666667,2546632.756
17.16666667,179944.2565
17.83333333,244663.8211
14.33333333,171143.7875
5.5,1529544.654
8.166666667,1223220.94
6.166666667,5231769.346
15.66666667,182742.8185
5.166666667,6811866.358
5.666666667,2003835.07
6.0,11539380.86
17.33333333,248781.5208
15.16666667,1627408.034
10.83333333,1486110.752
16.5,85086.99096
14.5,87183.36695
18.5,115063.4894
11.83333333,114546.8944
15.16666667,148935.6516
14.83333333,97928.81261
13.16666667,132896.7707
18.0,64777.80729
19.0,223214.8755
14.5,180605.9181
14.16666667,68649.26518
11.83333333,39099.97336
16.33333333,49456.09127
14.0,96798.3411
13.16666667,155970.5735
6.333333333,5534278.33
13.0,3226538.963
12.33333333,278024.823
15.33333333,150395.8176
13.83333333,122301.4837
15.83333333,53267.4352
18.0,75938.05989
12.33333333,110053.2739
14.5,187041.68
15.5,101736.2847
8.833333333,28842.3528
14.0,49355.42853
