NatWalkInd,Shape_Length,Shape_Area
16.66666667,2124.997315,223715.4604
14.66666667,1465.749256,117675.6228
17.33333333,3415.122891,623386.4015
16.66666667,2494.769791,328881.5193
17.0,3412.074192,347748.9045
13.16666667,2347.795516,251009.0526
14.83333333,1780.846196,150305.2285
15.0,2495.36843,270015.6738
17.5,1194.254244,60966.15525
13.16666667,3791.404086,694805.4062
14.0,2771.952818,254564.7319
12.5,2048.531205,110816.5369
17.0,1449.415606,104122.9442
14.5,2126.704,178800.3385
15.5,3599.365634,320629.7402
16.66666667,3271.657582,545598.977
17.0,5779.18573,1142887.551
18.83333333,2468.71762,150681.1159
15.66666667,3800.355443,712772.0665
8.833333333,10609.33753,5633975.105
8.666666667,10977.90955,3302685.535
3.833333333,15345.6977,9694637.457
4.166666667,23519.1538,7999062.664
13.83333333,2846.237515,351303.8976
9.0,12676.00702,4582565.577
16.33333333,1223.967374,89759.32268
11.0,11517.01295,3336775.08
11.66666667,11885.14485,3695061.77
16.5,1787.783634,117001.6346
13.5,2638.549724,229459.4261
4.5,18723.96357,13726131.9
6.333333333,9261.416762,2188235.181
15.16666667,2980.067769,472098.5766
9.0,17458.99802,8603392.573
11.5,1954.941449,211275.494
12.16666667,11101.03249,3155011.251
7.0,12147.90251,8859693.674
12.0,15679.52453,6401178.34
14.33333333,1424.647031,95532.60557
6.0,13173.56851,6234181.019
12.5,3379.93314,516241.8091
18.83333333,2061.27751,205700.2796
14.66666667,5715.760186,851733.1942
17.33333333,1583.828026,61516.41578
5.833333333,12971.26593,6427440.193
15.0,2805.388338,451843.2139
17.5,3919.03274,576217.6888
14.5,4281.81577,546467.4953
12.5,4219.081996,1027901.539
10.5,5974.459248,852920.0854
15.66666667,2947.559571,309202.261
14.5,5190.681593,1124460.74
7.0,8507.717433,3353332.909
13.83333333,1161.918198,63633.67949
11.0,3738.713643,261125.6803
14.83333333,818.1966665,36931.67523
14.66666667,1024.298471,51569.57692
4.333333333,12548.97661,9300596.629
6.166666667,4412.809111,1040643.94
13.66666667,4128.388988,898453.2787
11.83333333,7117.040872,2545667.876
13.33333333,4733.712863,981931.7448
14.33333333,7634.144937,1431031.795
12.83333333,6093.795294,1642697.093
18.83333333,3646.724876,331096.1784
13.5,4843.877275,849085.1477
10.0,6989.165718,1561675.496
14.5,13257.04653,5609357.677
15.66666667,1095.30651,53258.54383
15.0,6928.55898,1008694.77
17.0,1355.84455,64733.21575
17.0,955.3315204,44484.30468
13.83333333,1093.652412,36302.63291
13.0,1143.653411,45122.36057
17.16666667,3889.657765,497987.0468
16.66666667,5292.342632,1050155.214
10.83333333,11629.28395,4316709.721
3.0,12183.62829,4280298.912
12.66666667,12008.12309,5141819.035
15.16666667,2727.051919,310031.6445
13.5,11935.58444,2870451.274
16.5,3019.435498,352177.0173
14.83333333,2099.689582,260523.0933
17.5,3001.983503,304063.6421
16.66666667,4462.570661,756797.8544
16.0,5175.068312,992602.3182
7.333333333,9207.399472,3179298.199
11.16666667,5166.902186,816293.6796
12.83333333,4382.921859,886261.7006
13.66666667,6750.705809,2522860.624
15.33333333,2070.038008,256124.0001
18.16666667,3141.905251,367902.5653
18.83333333,2882.410086,331556.9971
17.83333333,2762.722233,341699.3744
15.33333333,3068.387607,463004.6465
13.16666667,6674.550667,1228494.795
5.166666667,11134.51196,7417404.863
8.666666667,11084.65555,6005380.63
4.833333333,7534.216609,2212291.581
12.0,5501.166666,706079.4731
8.166666667,5972.618588,1897273.55
15.5,2619.462332,365649.9749
5.666666667,5376.29073,1541384.046
13.16666667,10509.35092,4434735.457
16.33333333,1762.014185,159104.7163
13.33333333,3961.202312,746110.4859
18.66666667,2103.389441,224516.5744
18.83333333,5793.533727,949850.4941
12.33333333,6758.800317,548114.0799
7.5,7616.253181,2101844.56
6.0,11583.54028,5863565.199
6.666666667,8067.228859,2804983.251
5.166666667,15868.23741,13123788.54
7.0,6760.491981,1421016.582
5.0,6296.342431,1592337.525
4.666666667,13153.73583,2653352.006
12.66666667,3332.06903,597740.0275
13.0,5666.879589,1580012.562
12.33333333,5173.175427,917671.0859
16.66666667,5148.502522,1346688.334
16.66666667,3187.188635,655974.1046
17.0,5688.966691,1585851.218
14.16666667,4688.727289,536533.3416
8.833333333,11991.7881,4795536.783
5.833333333,19186.41082,17359361.09
11.83333333,12251.30842,4444241.624
6.166666667,13776.5374,7484201.12
16.66666667,2687.635353,293422.524
14.83333333,1710.06747,174120.6707
13.33333333,4714.84528,870191.8585
9.666666667,5397.597218,1228172.426
5.833333333,7453.200785,1712388.907
9.0,8064.07389,2208296.475
13.16666667,3622.842378,589378.0198
13.5,4732.241249,1110323.591
14.83333333,6700.15097,984579.2813
11.33333333,5528.577957,1590013.097
12.66666667,3087.373342,509151.211
11.33333333,7448.871651,2384864.903
4.333333333,15853.76222,8764561.368
5.166666667,4414.623809,667852.7406
15.0,5094.803009,579008.1933
12.66666667,4711.845704,685796.7873
14.33333333,3904.550667,973513.9402
17.33333333,4233.743788,516856.89
10.83333333,3648.553418,722975.1565
10.66666667,3232.955936,641028.8234
16.16666667,2612.114401,348920.4448
14.33333333,6329.675423,1506570.913
17.33333333,2890.811619,421614.755
16.33333333,3314.807874,598642.0856
13.0,4276.316475,809699.1993
19.0,1159.434249,80726.72241
5.5,9539.329085,3992452.594
14.83333333,5792.644518,796212.7992
5.666666667,5767.600045,1854482.969
13.66666667,2020.597175,181292.2755
15.16666667,2165.008977,119584.4278
15.5,1430.397795,95650.39254
15.66666667,2059.760063,165950.4677
15.5,1512.362204,115923.5082
15.33333333,2043.974971,212407.1035
13.0,3626.924021,366408.4651
15.16666667,1900.215941,116804.7856
15.16666667,2333.083774,157878.099
14.66666667,3147.310551,310403.5108
7.0,7996.294631,2387899.799
15.5,3642.558645,501193.148
13.66666667,4242.234666,606125.2619
11.0,14893.13213,7468167.449
6.333333333,18195.06436,12874645.83
5.833333333,14682.89043,8794059.736
12.5,7032.106163,1680717.741
3.833333333,20319.43576,12653420.4
15.16666667,2974.429209,336564.9643
4.0,13904.86783,10919326.11
15.83333333,1728.749651,182944.4172
13.66666667,1252.295873,98242.42411
11.16666667,1297.865371,99708.88179
18.0,2412.796482,243923.2026
6.666666667,21097.5678,15058702.46
5.0,12449.67018,5462633.158
14.33333333,1733.678134,131774.2214
17.33333333,2819.891076,475454.6108
11.0,16668.60067,5800724.556
4.333333333,30982.48996,26606821.14
15.5,5109.01449,860995.3399
12.0,8577.344041,2212728.263
14.5,9270.588582,4439103.582
7.833333333,11836.48755,8052598.299
9.333333333,6981.370762,2328589.107
5.5,18999.73085,16039681.65
7.0,16607.98556,15660745.51
12.66666667,948.4500749,55902.65272
14.16666667,1654.283634,161582.817
14.5,2547.273015,241827.9808
15.16666667,1263.862499,97552.85796
14.0,1957.113372,230605.1577
4.666666667,26381.96864,23981533.64
14.0,1750.167956,152184.6914
8.166666667,7951.771919,3352190.699
8.166666667,5629.15167,1695435.696
6.5,11586.11943,4753719.41
7.0,12284.94106,7117119.214
5.666666667,11334.96839,4291856.41
5.5,10583.56488,5636483.658
7.5,15737.34053,9809392.306
4.0,9276.755377,4831764.22
6.166666667,7561.500729,3345755.072
12.5,15866.25891,9030156.061
5.0,8546.250505,3557017.722
6.833333333,8994.86573,2412277.956
4.5,17311.62723,14863610.45
8.166666667,10239.49499,3799752.747
4.166666667,22824.62407,19698163.24
7.666666667,18041.41047,17677237.1
8.833333333,11437.25092,6672931.177
5.833333333,10068.06914,3300647.529
8.833333333,9373.432041,4029392.902
6.833333333,15771.05108,9762243.476
6.0,27337.82945,32258092.73
7.5,7951.632039,3228036.725
7.666666667,5678.079021,739061.4453
15.16666667,4989.632883,1116915.187
16.33333333,4689.225259,679802.7145
15.66666667,4061.042259,890974.0555
13.66666667,4176.911851,769304.7765
6.0,14949.23287,11589811.06
16.83333333,7632.720023,2681897.103
17.66666667,5877.841358,458933.4954
15.66666667,5339.124975,535812.322
13.0,4573.63816,323822.213
12.16666667,3445.162057,579336.6627
10.16666667,3936.006028,690322.447
10.16666667,8305.102557,1927474.103
11.16666667,4695.010243,999172.3446
16.66666667,3782.217748,887952.3793
13.0,1481.703981,132066.8637
14.5,1940.638232,195518.4758
15.16666667,1260.807632,85072.07105
5.166666667,21058.42464,23083999.52
6.0,21575.21192,8293631.925
13.83333333,4941.577342,1239415.33
17.5,3188.900904,295205.8527
12.83333333,4612.544873,911136.1373
12.16666667,1519.927881,121600.0692
8.5,34680.08639,60825931.14
3.333333333,29939.83017,28386123.88
6.833333333,23280.19221,22960954.54
13.0,1437.038562,128959.332
6.5,27403.8436,34608787.31
15.16666667,2162.158224,171964.3802
5.166666667,22239.97999,15510542.26
5.833333333,27394.60971,30459705.73
12.83333333,2136.551201,182836.5892
15.16666667,2112.339615,224420.032
17.5,1546.505226,131089.3165
14.66666667,2222.638569,170803.9813
5.333333333,15903.11067,6299785.264
11.0,5869.711539,1765798.341
15.33333333,3455.860763,562826.42
14.33333333,1502.362057,89874.99618
10.33333333,6079.584245,973545.1849
5.666666667,10125.19288,4727763.653
15.0,1500.319999,144083.9295
6.166666667,6369.048279,1892125.662
6.0,10951.50996,4621180.335
5.666666667,18462.56739,13895255.12
6.166666667,28704.25786,39561178.51
8.5,13219.34545,4083701.848
19.16666667,2897.157892,392009.3485
6.0,19635.80846,11024470.42
6.166666667,19447.42098,14011172.37
12.66666667,4920.415382,905323.742
12.16666667,3379.502921,463045.9909
10.83333333,1886.514875,216897.688
5.666666667,10540.15332,3522321.326
17.66666667,3799.758036,377214.1836
11.83333333,4038.445368,481073.9961
17.16666667,1563.338701,109566.2085
16.33333333,1539.361597,140938.4435
13.33333333,2846.251831,368090.6471
9.0,11028.82117,3717348.841
6.833333333,14459.58355,8407292.245
17.5,2231.829189,213206.7156
6.0,8632.50824,2224012.344
7.5,18804.61669,12174201.86
3.833333333,15554.17624,12496439.15
15.66666667,3087.675965,490288.0853
5.166666667,27834.27375,31301717.96
15.83333333,1446.259361,111126.6106
16.0,1812.585254,195546.8381
20.0,2653.645323,213819.8792
11.5,10280.13863,3050222.812
14.16666667,4032.783806,809613.7045
7.0,11507.31099,4655378.644
1.0,243906.5846,707674437.7
5.0,11855.53098,2554739.623
7.166666667,19231.01865,12169942.02
13.83333333,7461.875445,2881982.598
14.33333333,8336.593038,3027422.388
3.333333333,8478.843079,3125666.703
7.833333333,21289.00408,16875090.17
17.5,5400.688917,1050856.325
13.66666667,1179.618074,66046.11583
13.5,2591.22532,220239.2097
14.83333333,3012.593149,503990.266
10.33333333,15533.59755,5413192.489
5.833333333,29046.70962,16185207.41
11.5,4069.384631,911699.1265
13.16666667,8742.053659,2791389.481
11.16666667,5897.845413,1877327.285
8.166666667,10606.18732,3883525.251
12.16666667,11718.08352,5243861.869
10.33333333,15477.20706,8021849.393
10.5,11569.14256,3484328.336
10.83333333,4424.683017,1072933.833
6.833333333,5706.08343,580821.7002
5.5,8116.154341,2977631.309
6.666666667,10919.47775,3811386.6
12.33333333,8013.706478,2606312.576
11.33333333,2535.607764,342611.1594
12.83333333,5366.181789,1230315.871
10.66666667,4146.587236,810662.5295
14.16666667,2760.832243,347669.8628
10.33333333,4699.347725,999449.123
7.333333333,4463.120966,857602.2568
7.0,4411.802331,839954.4793
12.0,7735.288081,1354326.502
12.83333333,3194.437738,620204.5049
18.83333333,5446.348296,596722.7073
16.5,3444.161019,438433.5435
15.16666667,3854.746658,839598.4155
14.33333333,2414.644718,240486.8107
15.33333333,3275.764639,412409.9779
14.16666667,3423.248745,416995.7722
12.83333333,2856.62546,304194.9367
11.16666667,4079.728954,495367.5614
15.33333333,2620.941399,284543.4447
14.0,3198.848083,391871.8858
19.66666667,2732.642831,305734.8203
14.66666667,5097.9997,520140.5906
18.0,2673.326003,242618.1257
18.33333333,3522.130746,384123.323
16.5,6470.505358,1393246.544
16.16666667,5466.424188,1149126.12
10.33333333,6175.90527,1676147.706
5.5,8974.187883,2726916.287
5.166666667,8519.145336,3302489.281
5.833333333,6941.589263,1889467.655
5.833333333,3842.688544,893003.6917
11.83333333,3616.253497,675489.432
6.333333333,12150.95914,4291431.074
6.666666667,4359.966734,1151775.616
5.666666667,12598.17546,7122804.394
6.5,8942.7241,3637794.029
4.833333333,6845.878769,2590367.219
16.66666667,5670.277021,727503.7693
12.33333333,12534.51241,1071438.937
16.66666667,661.1687063,26533.55101
18.66666667,6229.045309,1208535.448
18.33333333,4528.922182,517593.2256
15.83333333,3521.839772,563413.5753
18.0,3090.929273,355111.3607
15.5,4325.701367,989123.9831
13.5,5537.168351,699987.1708
13.83333333,3966.224858,686231.3367
12.5,4704.264117,1034326.73
9.5,7794.068427,2311853.72
4.5,6395.372072,1867189.976
12.16666667,3751.607221,620816.3241
15.33333333,2141.801494,242750.511
5.166666667,9095.512253,4416008.938
5.666666667,12595.08367,5615048.578
15.5,3901.444584,670573.6002
11.33333333,4850.185897,613059.8168
14.5,4162.530386,669950.8956
12.33333333,2110.395702,167021.2986
15.16666667,3548.074149,762188.4326
16.66666667,5834.062685,1257689.143
13.16666667,1832.502395,197316.1534
14.0,2436.865503,270184.1297
18.66666667,1837.153746,167234.0017
15.66666667,1870.691931,150208.1206
14.0,1844.682094,192945.4678
18.16666667,2572.361794,146283.5758
8.666666667,4254.219337,550220.3696
15.5,2839.472769,451962.7041
5.833333333,7820.346953,2490762.66
14.0,3284.556279,382977.9562
17.66666667,3206.971068,409184.925
19.83333333,3282.512348,472400.2294
13.66666667,2826.808844,423173.5409
12.33333333,4414.90531,1171221.151
16.16666667,2644.224326,400153.4262
11.0,4153.767262,775811.1194
12.33333333,3452.664634,681197.1952
11.16666667,3375.188185,641116.5956
7.333333333,13482.05566,7716119.201
11.0,5438.601868,1598432.303
13.33333333,4664.2309,774474.547
15.0,2988.777475,470302.8235
12.0,2654.980588,410601.7596
8.333333333,10735.49357,5532750.251
12.83333333,5468.426893,1465822.487
6.166666667,5851.944491,1432991.608
8.833333333,5533.565874,1880282.093
8.333333333,4844.581189,836966.4263
12.16666667,4131.668039,935823.5181
10.33333333,7846.523165,3297414.166
7.0,6773.857626,1750929.812
6.5,5586.978093,1978190.945
9.166666667,8280.473066,2910919.873
8.333333333,10005.67811,3162142.291
4.166666667,9048.26566,3373651.367
7.166666667,13706.80438,7847417.439
9.833333333,8538.380712,2873455.196
13.5,9713.63543,3303770.507
10.66666667,12004.7101,5413872.903
11.66666667,9256.136153,4429330.276
14.66666667,19536.65863,7654668.037
5.666666667,14013.0734,8972011.72
14.5,7545.895834,1883592.775
15.66666667,5704.568097,1481806.44
13.16666667,5552.865515,1523422.877
15.83333333,4883.754236,1109627.924
7.5,9786.894693,4330468.384
6.833333333,20050.39128,10987792.41
6.0,18552.65833,11232290.49
5.333333333,14075.01003,5982176.854
11.16666667,8412.682844,2508525.792
11.5,3728.224053,720671.6942
8.666666667,5989.418705,2068214.653
16.16666667,2720.385506,362804.9328
13.33333333,4778.320079,996317.5937
14.16666667,11300.14458,4232438.002
13.16666667,5733.033268,983499.1942
15.33333333,5611.706843,966305.2928
7.333333333,7594.130476,1804455.477
7.5,7079.354396,2347297.457
17.5,3770.377901,436370.9006
16.16666667,2511.075862,288255.9912
15.66666667,2465.755847,312645.7106
16.33333333,4506.461673,679090.0574
16.0,2248.086742,194607.1651
14.16666667,3302.912324,496642.8508
12.5,7564.78683,1479694.723
8.5,5829.299287,993153.6766
12.5,4775.656133,888989.0508
5.833333333,14475.77888,6355337.607
5.5,13541.67292,8396662.271
6.666666667,14588.71609,9559390.895
4.833333333,17970.60066,13960334.23
6.0,9708.604257,4836643.344
3.5,17125.80251,9791559.696
12.5,9508.781128,1348759.341
4.833333333,32650.20878,45308484.79
6.333333333,16137.35209,9242760.283
8.0,16308.88154,8968801.793
5.666666667,10427.09899,5768358.656
2.833333333,13469.95368,7287812.247
7.833333333,14601.97433,8656994.715
8.0,18454.23729,13419319.36
5.333333333,13449.63087,7361679.123
5.333333333,22289.02731,20198452.69
6.333333333,29434.06691,34880764.9
4.166666667,14783.69151,8450398.843
7.0,17945.17038,17226296.97
11.33333333,11723.8422,4016814.347
11.66666667,9087.240878,3484345.513
15.16666667,6781.79891,1849717.112
13.66666667,6454.772358,1879651.623
17.16666667,6138.036573,892011.2987
9.333333333,6804.686553,1824948.761
11.0,4912.261878,1107184.044
11.66666667,9755.709836,3839970.708
12.16666667,6269.724283,1615968.677
17.33333333,2411.767648,185399.9727
17.16666667,3729.579258,444637.7617
19.66666667,2258.363706,186905.1645
4.5,12229.25766,6211917.346
12.83333333,2740.096835,411206.0663
10.66666667,6758.706606,1344532.437
8.166666667,12509.81712,6605409.677
14.5,7593.619247,2799237.565
16.0,3651.72918,408662.453
18.5,3659.427962,524562.906
13.16666667,3507.097192,518201.6503
17.33333333,6674.869308,787324.1463
7.666666667,10061.02918,3004581.485
6.0,7058.020136,2498920.728
14.66666667,5279.627842,724255.3111
15.83333333,3256.261358,293024.6296
13.83333333,5782.324138,969977.9716
15.5,4530.072167,808416.1256
16.5,3325.902135,586132.0676
11.0,3088.320258,538176.7865
12.66666667,11933.66979,3961584.411
6.5,14190.73687,5683769.505
10.5,23129.95356,21269091.49
5.5,31587.60413,25215931.08
7.0,32718.63881,41343355.42
7.0,18741.72886,14804109.54
7.0,16814.21681,10798449.1
13.66666667,7129.662095,2503186.347
11.33333333,8394.331538,2995794.042
6.0,8176.467421,3190233.5
10.0,5491.621145,1119114.003
15.16666667,2630.280156,293365.795
8.0,14198.3135,9097021.48
3.5,23244.93499,20014071.58
8.0,15340.12611,7094758.444
5.833333333,5732.212835,1281763.234
11.0,4503.315114,1002893.921
8.5,2767.213331,308595.967
15.5,6819.965659,838140.0664
12.83333333,3861.457723,852848.1503
11.5,6799.821106,1595067.718
7.0,9880.351834,3329073.445
5.166666667,5041.714013,1141011.62
11.83333333,3455.170598,671011.2621
14.83333333,4145.698551,714133.353
15.16666667,5978.235876,977360.0817
15.66666667,7251.30696,1537337.996
13.0,4883.342408,1517924.112
13.5,9196.743128,2168248.113
5.833333333,5672.215624,1636738.121
15.66666667,6647.891778,1863494.383
6.333333333,3415.0989,750834.0542
6.833333333,6449.759006,1906140.492
8.5,6156.709527,810797.74
5.666666667,6046.922935,1004914.541
11.83333333,8086.876491,1395819.139
6.0,4361.445895,449288.369
6.0,4895.414114,768503.9956
10.33333333,3727.032917,647242.2122
6.166666667,5603.923665,1498919.449
5.833333333,7069.98504,1960732.26
17.16666667,1607.987816,117750.5822
5.666666667,13332.25463,7443200.478
7.166666667,6737.844138,2034280.805
6.166666667,7964.746556,2649403.39
5.5,14964.80473,7536877.812
7.666666667,6360.837493,2325404.975
7.0,13389.57224,8901816.282
5.166666667,11087.64049,5181504.464
14.5,1921.663404,135089.8801
17.33333333,1392.93649,72389.36992
15.33333333,970.1465858,53481.88293
18.33333333,901.1341415,26268.22774
18.0,1892.834355,185323.6764
4.333333333,10214.82362,4927303.474
12.83333333,17429.69218,10550992.65
15.83333333,3201.903164,530561.0741
18.16666667,2003.941944,174391.614
11.16666667,2993.076722,435603.0951
13.83333333,2450.383287,199287.4791
5.833333333,22444.41028,22507808.0
8.666666667,9598.888594,2590381.357
16.33333333,3198.909161,457116.6587
17.16666667,2890.79805,344218.5824
17.83333333,1500.34947,97588.49473
13.33333333,2887.186002,227781.5843
14.16666667,3461.211552,241796.8885
14.0,7395.950128,2755597.423
11.33333333,5405.876971,898035.7156
4.666666667,10963.27442,4071121.148
7.166666667,9328.676342,3431502.314
14.5,2405.263732,263491.8753
13.16666667,1885.860342,221698.6631
14.0,2734.334401,281261.5968
16.33333333,1247.16622,79559.74981
17.16666667,2539.38062,330345.9592
16.16666667,1794.103184,164273.4213
15.83333333,2058.402178,200850.9072
13.66666667,3095.155748,327220.082
17.83333333,2959.01279,245022.0769
14.0,2125.547352,234720.8879
14.33333333,1547.066228,130748.5648
15.83333333,4057.911305,733920.159
6.166666667,18366.7423,11913638.91
7.333333333,8104.020091,2788287.753
5.333333333,12621.4024,5364561.892
11.66666667,6311.539651,1727387.234
11.66666667,14744.13164,8708881.888
16.16666667,6787.624187,1712938.675
10.16666667,6889.535195,1780461.654
6.0,13359.53436,9254524.33
8.666666667,8725.287842,4658310.625
18.0,3256.002136,393024.9244
18.5,2069.97652,213591.0291
14.5,1962.635626,199260.7414
13.16666667,5612.805979,874997.71
11.16666667,2843.860288,293896.3132
13.66666667,1900.062321,184377.4237
13.33333333,2085.190466,256914.5278
14.0,2828.075604,466920.5413
13.5,7770.914375,1692347.909
16.5,1994.663032,189278.4738
14.66666667,4038.128985,650645.8081
8.166666667,11455.69486,5161486.118
4.833333333,4945.369215,1373215.325
6.833333333,14099.07457,9338066.147
4.0,10966.91535,5698833.22
13.66666667,4226.226238,971507.3737
14.66666667,5291.616782,937934.3071
14.33333333,3925.413138,476841.6233
18.0,3489.372982,429922.787
16.16666667,3418.794035,531953.2488
12.66666667,3243.581125,558396.2038
16.83333333,1815.191061,193624.1114
15.5,3958.327435,726338.3072
18.33333333,4558.063999,653391.5239
15.5,4060.829325,444952.727
13.33333333,6859.943856,1503452.12
14.66666667,3093.635337,439766.8905
15.16666667,2735.212883,354859.0607
15.16666667,4722.782858,746815.6149
13.5,6637.561526,1718809.801
13.0,3001.339534,397873.1403
14.0,1997.375523,123422.1189
12.83333333,11221.68269,4470819.576
6.0,15319.58942,10753797.19
4.333333333,9567.012285,3247323.24
5.833333333,10089.04325,5323288.88
14.0,11020.84706,2625624.494
15.16666667,4332.762406,561703.9016
12.33333333,7673.726732,2758315.7
8.0,5852.336744,1366199.843
15.5,3111.686042,363327.2844
18.16666667,3244.972197,485444.5206
14.0,4099.152702,467262.321
9.166666667,3619.546908,690618.6465
10.0,4445.999808,576141.799
14.16666667,2152.22507,254654.2518
15.16666667,2023.028296,236965.6223
7.5,9654.69419,3383281.314
10.83333333,7972.171912,3146502.949
14.16666667,6859.778075,1519944.572
11.33333333,9604.606081,2881517.381
5.333333333,8704.997003,3339431.065
6.666666667,7189.440908,2645664.472
6.5,6460.340923,2275055.495
4.0,9233.967037,3621663.288
16.83333333,4636.829488,623886.8708
5.166666667,9543.367431,2924241.408
12.66666667,6623.390042,2137927.478
7.166666667,7457.72298,3015986.539
8.0,10777.73149,2410020.578
4.333333333,10394.45232,4730394.655
15.83333333,2076.026146,252093.5287
16.0,3824.877923,438569.2456
11.33333333,3936.008181,889802.4337
15.16666667,2249.082369,292298.0461
14.83333333,7069.835596,1806219.043
15.0,6056.921763,1351310.064
6.666666667,9035.061959,3303632.656
10.0,7639.006644,2500760.723
10.66666667,13726.5537,6692825.52
6.166666667,17939.0066,6525959.215
5.5,25306.56819,16491814.18
5.333333333,19943.76147,17327451.54
13.33333333,2399.49877,164471.1662
16.66666667,3311.263984,522140.4677
8.333333333,8496.237146,1843833.459
6.666666667,6063.735902,1218701.936
5.833333333,5242.672019,1061393.436
8.833333333,6138.382475,2141006.536
9.166666667,9960.881752,3441088.995
6.5,6003.572891,1739160.227
8.333333333,7643.852716,2575152.409
15.16666667,3594.239561,568799.6176
17.66666667,3158.786633,408322.4091
10.16666667,4437.281801,1212660.466
15.66666667,4254.284744,290437.1045
6.833333333,16590.24132,11428444.29
4.0,9824.298762,5154534.724
13.5,11050.71605,3345427.46
5.833333333,6963.291476,1604700.82
9.5,8361.566919,3712036.009
9.0,10953.29504,5539444.321
11.83333333,3922.234355,634920.0116
7.833333333,7924.493676,1870833.667
15.83333333,6542.888692,1663265.373
13.33333333,5797.822051,1339688.246
13.0,4571.251005,972854.6563
14.5,7256.069884,1366865.858
12.16666667,5841.381551,1721494.333
19.16666667,3039.41956,543749.0797
13.5,6911.718931,1129431.253
10.83333333,8531.784469,2606926.627
18.33333333,2325.475333,271120.5887
14.83333333,3851.485233,731745.9302
4.0,14298.35857,9982728.972
14.0,12762.72671,3975832.796
5.333333333,7322.366632,1797685.998
10.83333333,4700.070837,955879.2265
1.0,3843.041783,897775.2733
6.0,18754.85498,12376735.44
4.333333333,17196.80895,9615519.462
5.0,15495.45771,6963334.045
3.5,12634.67341,2924842.832
10.16666667,11877.59757,7595888.314
17.83333333,2105.55489,227534.7723
16.33333333,1971.649225,167217.7533
15.66666667,3153.487777,352218.7822
17.0,3905.756672,644236.0996
17.83333333,2012.570677,166057.0356
15.16666667,1156.44075,83840.80893
12.5,2502.775021,210250.4509
12.83333333,6733.017847,1041549.091
15.66666667,4313.523555,456569.986
14.5,3185.935527,328799.5702
17.0,1964.695625,210433.4968
18.66666667,1943.311578,158939.0686
15.0,2594.483958,250895.9231
14.66666667,4869.036211,538817.0086
12.33333333,3209.567399,513143.4894
17.0,1492.147002,124383.0839
16.16666667,1998.699723,229439.1307
13.5,5765.447575,1133770.616
14.0,3498.907982,423966.1141
9.5,5583.672806,634128.7795
9.166666667,18697.83292,7649968.844
14.33333333,2543.437456,180942.5772
13.33333333,2640.909579,241461.4145
11.66666667,7424.240409,2539395.393
9.5,5518.172552,807012.2286
13.16666667,5228.34471,1072485.209
10.33333333,3203.330874,325201.3032
6.833333333,23997.61907,13419555.37
18.83333333,3042.498945,232633.2037
15.33333333,1974.11297,171167.817
15.0,2378.756431,293231.0663
12.0,6937.609289,991778.3763
12.33333333,10715.31805,3425671.39
17.16666667,1807.098652,160646.3851
16.5,1909.695962,223134.1521
17.5,2357.099271,220012.6904
12.66666667,6275.853087,1176587.921
12.66666667,3720.798218,575482.652
15.16666667,3602.732751,259075.776
15.16666667,5838.801366,1275376.402
12.66666667,19714.49348,2895421.757
16.83333333,1883.693076,144723.8726
7.166666667,11759.83818,7027656.097
7.666666667,5613.940012,1085078.962
12.16666667,21697.78792,13875967.39
6.833333333,14495.23414,9603492.201
13.5,12479.58149,8641762.442
5.166666667,13141.88573,7447769.18
16.5,2111.445223,191452.2905
13.83333333,3892.178823,488952.5309
14.66666667,3431.669615,364082.6337
14.66666667,5361.897626,904063.1277
13.16666667,4288.243445,884250.6908
15.16666667,1356.200402,97123.35344
17.5,1955.106541,158594.835
13.33333333,3220.874122,462185.6362
13.5,2165.840515,200175.8029
15.5,1653.361367,107846.5431
15.5,1974.346727,137725.7928
14.83333333,3933.632245,481967.4439
13.16666667,3086.906647,360081.3812
18.83333333,4333.248881,1091714.277
15.83333333,2818.990755,346026.2966
13.16666667,10041.42189,4183846.425
7.166666667,18690.0186,15591275.86
11.83333333,8443.232204,1675872.14
9.166666667,6455.018321,1218817.86
6.0,15227.48241,9761103.71
11.0,3326.419205,552889.2946
11.66666667,2835.584338,307607.5802
13.66666667,2607.444328,271685.424
15.0,2411.189513,294352.569
16.33333333,4627.331879,479144.1756
13.33333333,3815.493216,663635.1555
10.83333333,10277.25996,6239402.235
16.5,8512.159122,1864215.157
13.33333333,3310.665828,386795.6285
13.83333333,2217.434408,195092.0792
17.0,2440.388567,154197.6965
17.16666667,1377.184286,101170.3367
16.66666667,1584.003046,145694.7105
14.66666667,2609.202569,287859.3043
16.16666667,1665.454461,154698.6355
15.5,2288.659406,249734.2117
17.5,1592.66266,147450.4284
14.66666667,2536.317848,249592.1263
13.0,1615.771304,164725.8129
16.83333333,2375.458204,228182.0432
4.666666667,11259.90557,3024715.583
16.83333333,1169.193064,86427.58768
15.0,1702.759891,95357.45876
15.0,2528.614164,381827.6349
13.66666667,1873.264229,180334.042
6.0,18873.47978,14374445.43
15.66666667,1558.584619,147044.5319
14.16666667,1729.074688,180820.2002
13.83333333,3169.659604,491620.5647
13.83333333,2018.262139,218646.5427
15.83333333,3492.354762,362687.239
10.33333333,17751.12586,9422535.086
11.16666667,31509.03546,21952475.29
13.66666667,2021.095469,164749.8081
13.66666667,10314.10841,5301133.815
16.83333333,2232.428104,253401.0216
14.0,2290.608183,255709.2797
16.16666667,5448.912193,996969.3881
